Número de cotización,Fecha de creación,Estado,Side Cliente,Creado por,Número de Cuenta,Monto intercambio,Monto Pagado,Moneda,Precio,Comisión,Fecha de actualización,Transacción Id,Tipo de servicio,OMS
10142,"27/08/2025 14:20:57, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,27.83,359.99,BOB,12.93,0.00,27/08/2025 14:21:24,7399860800,S-001,Banexcoin Bolivia
10146,"27/08/2025 14:41:13, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,34.81,450.00,BOB,12.93,0.00,27/08/2025 14:41:33,7399959130,S-001,Banexcoin Bolivia
10147,"27/08/2025 14:41:14, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.60,149.99,BOB,12.93,0.00,27/08/2025 14:41:25,7399958510,S-001,Banexcoin Bolivia
10149,"27/08/2025 15:51:46, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.93,75.99,BOB,12.82,0.00,27/08/2025 15:52:00,7400306160,S-001,Banexcoin Bolivia
10150,"27/08/2025 15:54:05, UTC -04:00",Completed,Sell,AndresGarcia95Bo,20013,0.55,7.00,BOB,12.82,0.00,27/08/2025 15:54:25,7400317870,S-001,Banexcoin Bolivia
10151,"27/08/2025 16:28:19, UTC -04:00",Completed,Sell,ManuelRomero362025,20175,0.19,2.50,BOB,12.89,0.00,27/08/2025 16:28:44,7400494930,S-001,Banexcoin Bolivia
10152,"27/08/2025 16:32:19, UTC -04:00",Completed,Sell,MartaRamirez19Mx,20080,124.47,"1,600.00",BOB,12.85,0.00,27/08/2025 16:32:42,7400516100,S-001,Banexcoin Bolivia
10156,"27/08/2025 17:54:30, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,3.10,40.00,BOB,12.88,0.00,27/08/2025 17:54:48,7400960180,S-001,Banexcoin Bolivia
10157,"27/08/2025 18:41:09, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,5.28,68.06,BOB,12.89,0.00,27/08/2025 18:41:48,7401234340,S-001,Banexcoin Bolivia
10158,"27/08/2025 18:49:02, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,1.74,22.50,BOB,12.89,0.00,27/08/2025 18:49:23,7401278790,S-001,Banexcoin Bolivia
10159,"27/08/2025 18:50:56, UTC -04:00",Completed,Sell,RosaMunoz92007,20150,20.87,269.00,BOB,12.89,0.00,27/08/2025 18:51:55,7401292870,S-001,Banexcoin Bolivia
10161,"27/08/2025 18:54:33, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,19.78,255.00,BOB,12.89,0.00,27/08/2025 18:54:47,7401309220,S-001,Banexcoin Bolivia
10162,"27/08/2025 19:09:12, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,58.16,750.00,BOB,12.90,0.00,27/08/2025 19:09:36,7401392160,S-001,Banexcoin Bolivia
10165,"27/08/2025 19:45:12, UTC -04:00",Completed,Sell,GloriaDelgado30Pe,20135,5.58,72.00,BOB,12.90,0.00,27/08/2025 19:45:29,252958260,S-001,Banexcoin Bolivia
10166,"27/08/2025 19:53:46, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.65,149.99,BOB,12.88,0.00,27/08/2025 19:54:04,7401636090,S-001,Banexcoin Bolivia
10167,"27/08/2025 19:57:25, UTC -04:00",Completed,Sell,GloriaDelgado30Pe,20135,3.54,45.50,BOB,12.87,0.00,27/08/2025 19:57:42,7401654090,S-001,Banexcoin Bolivia
10170,"27/08/2025 20:21:19, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,28.01,359.99,BOB,12.85,0.00,27/08/2025 20:21:29,7401771400,S-001,Banexcoin Bolivia
10171,"27/08/2025 20:21:54, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,28.01,359.99,BOB,12.85,0.00,27/08/2025 20:22:17,7401775020,S-001,Banexcoin Bolivia
10178,"27/08/2025 20:59:47, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,19.44,250.00,BOB,12.86,0.00,27/08/2025 21:00:15,7401941320,S-001,Banexcoin Bolivia
10179,"27/08/2025 21:00:21, UTC -04:00",Completed,Sell,PatriciaDiaz74123,20112,155.56,"2,000.00",BOB,12.86,0.00,27/08/2025 21:00:37,7401942970,S-001,Banexcoin Bolivia
10181,"27/08/2025 22:09:18, UTC -04:00",Completed,Sell,ManuelRomero362025,20175,2.80,36.00,BOB,12.85,0.00,27/08/2025 22:09:44,253002660,S-001,Banexcoin Bolivia
10191,"28/08/2025 02:44:12, UTC -04:00",Completed,Sell,EnriqueMorales58Co,20031,149.01,"1,900.00",BOB,12.75,0.00,28/08/2025 02:44:37,7402447340,S-001,Banexcoin Bolivia
10192,"28/08/2025 06:40:40, UTC -04:00",Completed,Sell,EduardoCruz322025,20005,11.74,150.00,BOB,12.78,0.00,28/08/2025 06:40:58,7402506640,S-001,Banexcoin Bolivia
10218,"28/08/2025 09:14:11, UTC -04:00",Completed,Sell,AlbertoOrtega39Pro,20023,10.93,139.00,BOB,12.71,0.00,28/08/2025 09:14:56,7402926850,S-001,Banexcoin Bolivia
10232,"28/08/2025 11:23:19, UTC -04:00",Completed,Sell,JoseMorales59Co,20173,113.51,"1,445.00",BOB,12.73,0.00,28/08/2025 11:23:42,7403555410,S-001,Banexcoin Bolivia
10233,"28/08/2025 11:43:38, UTC -04:00",Completed,Sell,MartaGarcia74123,20010,7.84,100.00,BOB,12.75,0.00,28/08/2025 11:44:19,7403662620,S-001,Banexcoin Bolivia
10235,"28/08/2025 11:59:33, UTC -04:00",Completed,Sell,MartaGarcia74123,20010,7.07,90.00,BOB,12.73,0.00,28/08/2025 12:00:09,7403746740,S-001,Banexcoin Bolivia
10245,"28/08/2025 13:01:28, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,5.74,73.00,BOB,12.71,0.00,28/08/2025 13:01:46,7404104860,S-001,Banexcoin Bolivia
10249,"28/08/2025 14:41:25, UTC -04:00",Completed,Sell,MariaRamos84Pe,20029,0.79,10.00,BOB,12.68,0.00,28/08/2025 14:41:57,7404604470,S-001,Banexcoin Bolivia
10250,"28/08/2025 14:46:09, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,11.84,149.99,BOB,12.67,0.00,28/08/2025 14:46:21,7404625650,S-001,Banexcoin Bolivia
10251,"28/08/2025 14:48:41, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,28.41,359.99,BOB,12.67,0.00,28/08/2025 14:48:53,7404638190,S-001,Banexcoin Bolivia
10252,"28/08/2025 14:49:25, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,3.00,37.99,BOB,12.67,0.00,28/08/2025 14:49:39,7404641590,S-001,Banexcoin Bolivia
10253,"28/08/2025 14:53:29, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.81,22.99,BOB,12.67,0.00,28/08/2025 14:53:48,7404662200,S-001,Banexcoin Bolivia
10259,"28/08/2025 15:08:37, UTC -04:00",Completed,Sell,AnaHernandez692024,20134,5.53,70.00,BOB,12.66,0.00,28/08/2025 15:09:14,7404736910,S-001,Banexcoin Bolivia
10263,"28/08/2025 15:42:15, UTC -04:00",Completed,Sell,AndresGarcia95Bo,20013,4.75,60.00,BOB,12.64,0.00,28/08/2025 15:42:34,7404905090,S-001,Banexcoin Bolivia
10277,"28/08/2025 16:38:15, UTC -04:00",Completed,Sell,AndresGarcia95Bo,20013,0.64,8.00,BOB,12.50,0.00,28/08/2025 16:38:29,7405187310,S-001,Banexcoin Bolivia
10281,"28/08/2025 17:02:13, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.08,1.00,BOB,12.45,0.00,28/08/2025 17:02:28,253268260,S-001,Banexcoin Bolivia
10282,"28/08/2025 17:19:00, UTC -04:00",Completed,Sell,JoseRamos32Pe,20155,538.77,"6,740.00",BOB,12.51,0.00,28/08/2025 17:19:21,7405400930,S-001,Banexcoin Bolivia
10283,"28/08/2025 17:26:23, UTC -04:00",Completed,Sell,GloriaDelgado30Pe,20135,3.20,40.00,BOB,12.52,0.00,28/08/2025 17:26:41,7405440330,S-001,Banexcoin Bolivia
10284,"28/08/2025 17:33:01, UTC -04:00",Completed,Sell,DianaSoto77Mx,20195,1.60,20.00,BOB,12.51,0.00,28/08/2025 17:33:29,7405477080,S-001,Banexcoin Bolivia
10286,"28/08/2025 17:57:12, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,6.41,80.00,BOB,12.49,0.00,28/08/2025 17:57:38,7405609720,S-001,Banexcoin Bolivia
10311,"28/08/2025 18:51:30, UTC -04:00",Completed,Sell,PaulaSantos46Mx,20069,0.80,10.00,BOB,12.49,0.00,28/08/2025 18:51:47,7405917130,S-001,Banexcoin Bolivia
10313,"28/08/2025 19:05:32, UTC -04:00",Completed,Sell,SergioAlvarez16Pro,20073,1.00,12.49,BOB,12.50,0.00,28/08/2025 19:06:11,7405998730,S-001,Banexcoin Bolivia
10314,"28/08/2025 19:07:37, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,0.80,10.00,BOB,12.50,0.00,28/08/2025 19:08:11,7406009200,S-001,Banexcoin Bolivia
10324,"28/08/2025 20:28:26, UTC -04:00",Completed,Sell,PatriciaDiaz74123,20112,16.11,200.00,BOB,12.42,0.00,28/08/2025 20:29:07,7406425190,S-001,Banexcoin Bolivia
10325,"28/08/2025 20:32:04, UTC -04:00",Completed,Sell,DianaSoto77Mx,20195,1.77,22.00,BOB,12.40,0.00,28/08/2025 20:32:27,7406440820,S-001,Banexcoin Bolivia
10326,"28/08/2025 20:33:19, UTC -04:00",Completed,Sell,AlbertoOrtega39Pro,20023,14.12,175.00,BOB,12.40,0.00,28/08/2025 20:34:01,7406447770,S-001,Banexcoin Bolivia
10329,"28/08/2025 20:40:20, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,8.07,100.00,BOB,12.39,0.00,28/08/2025 20:40:46,7406479030,S-001,Banexcoin Bolivia
10330,"28/08/2025 20:53:14, UTC -04:00",Completed,Sell,DianaSoto77Mx,20195,0.81,10.00,BOB,12.39,0.00,28/08/2025 20:53:40,7406536990,S-001,Banexcoin Bolivia
10332,"28/08/2025 21:07:26, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,9.94,123.00,BOB,12.37,0.00,28/08/2025 21:07:53,1756191710,S-001,Banexcoin Bolivia
10335,"28/08/2025 21:47:21, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,3.27,40.00,BOB,12.25,0.00,28/08/2025 21:47:45,7406747510,S-001,Banexcoin Bolivia
10355,"29/08/2025 07:32:16, UTC -04:00",Completed,Sell,EduardoCruz322025,20005,12.26,150.00,BOB,12.24,0.00,29/08/2025 07:32:30,7407263230,S-001,Banexcoin Bolivia
10356,"29/08/2025 08:45:43, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,6.56,80.00,BOB,12.19,0.00,29/08/2025 08:46:54,7407505420,S-001,Banexcoin Bolivia
10371,"29/08/2025 09:26:24, UTC -04:00",Completed,Sell,SilviaDiaz402025,20040,27.41,332.00,BOB,12.11,0.00,29/08/2025 09:26:58,7407683020,S-001,Banexcoin Bolivia
10377,"29/08/2025 10:00:10, UTC -04:00",Completed,Sell,AlbertoFlores582024,20026,4.12,50.00,BOB,12.12,0.00,29/08/2025 10:00:31,7407846110,S-001,Banexcoin Bolivia
10392,"29/08/2025 11:43:44, UTC -04:00",Completed,Sell,JoseGonzalez73007,20092,1.64,20.00,BOB,12.21,0.00,29/08/2025 11:44:58,7408414520,S-001,Banexcoin Bolivia
10401,"29/08/2025 11:48:36, UTC -04:00",Completed,Sell,LuisCampos55456,20126,2.05,25.00,BOB,12.22,0.00,29/08/2025 11:48:52,253520510,S-001,Banexcoin Bolivia
10410,"29/08/2025 11:50:39, UTC -04:00",Completed,Sell,MartaCampos15Pe,20187,2.05,25.00,BOB,12.22,0.00,29/08/2025 11:51:10,253521340,S-001,Banexcoin Bolivia
10411,"29/08/2025 11:51:54, UTC -04:00",Completed,Sell,CarolinaVargas302025,20024,2.05,25.00,BOB,12.22,0.00,29/08/2025 11:52:11,253521950,S-001,Banexcoin Bolivia
10415,"29/08/2025 11:52:32, UTC -04:00",Completed,Sell,EnriqueSerrano21123,20179,2.05,25.00,BOB,12.22,0.00,29/08/2025 11:52:51,253522380,S-001,Banexcoin Bolivia
10417,"29/08/2025 11:53:36, UTC -04:00",Completed,Sell,DiegoGomez23Es,20004,2.05,25.00,BOB,12.22,0.00,29/08/2025 11:53:49,253522860,S-001,Banexcoin Bolivia
10419,"29/08/2025 11:54:19, UTC -04:00",Completed,Sell,MonicaLopez15Bo,20041,2.05,25.00,BOB,12.22,0.00,29/08/2025 11:55:11,253523460,S-001,Banexcoin Bolivia
10420,"29/08/2025 11:55:16, UTC -04:00",Completed,Sell,CarolinaVargas302025,20024,1.39,17.00,BOB,12.22,0.00,29/08/2025 11:55:37,7408481930,S-001,Banexcoin Bolivia
10421,"29/08/2025 11:55:46, UTC -04:00",Completed,Sell,PatriciaDominguez59Pe,20194,1.64,20.00,BOB,12.22,0.00,29/08/2025 11:56:11,7408488860,S-001,Banexcoin Bolivia
10425,"29/08/2025 12:00:03, UTC -04:00",Completed,Sell,CarolinaVargas302025,20024,1.64,20.00,BOB,12.20,0.00,29/08/2025 12:00:23,7408512890,S-001,Banexcoin Bolivia
10429,"29/08/2025 12:04:07, UTC -04:00",Completed,Sell,RobertoGarcia61Pro,20115,2.05,25.00,BOB,12.19,0.00,29/08/2025 12:04:35,253528400,S-001,Banexcoin Bolivia
10430,"29/08/2025 12:05:03, UTC -04:00",Completed,Sell,JoseGutierrez64123,20146,2.05,25.00,BOB,12.19,0.00,29/08/2025 12:05:19,253528830,S-001,Banexcoin Bolivia
10432,"29/08/2025 12:10:21, UTC -04:00",Completed,Sell,VictorDelgado362025,20095,5.50,67.00,BOB,12.18,0.00,29/08/2025 12:10:49,7408575490,S-001,Banexcoin Bolivia
10434,"29/08/2025 12:20:48, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,6.23,75.99,BOB,12.20,0.00,29/08/2025 12:21:02,7408642500,S-001,Banexcoin Bolivia
10435,"29/08/2025 12:21:25, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,3.11,37.99,BOB,12.20,0.00,29/08/2025 12:21:38,7408646440,S-001,Banexcoin Bolivia
10437,"29/08/2025 12:22:34, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.61,7.49,BOB,12.20,0.00,29/08/2025 12:22:48,7408654070,S-001,Banexcoin Bolivia
10439,"29/08/2025 12:26:10, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,29.50,359.99,BOB,12.20,0.00,29/08/2025 12:26:28,7408678140,S-001,Banexcoin Bolivia
10440,"29/08/2025 12:30:57, UTC -04:00",Completed,Sell,LauraOrtega46Pe,20123,5.08,62.00,BOB,12.20,0.00,29/08/2025 12:31:16,7408708230,S-001,Banexcoin Bolivia
10444,"29/08/2025 12:35:58, UTC -04:00",Completed,Sell,SofiaRuiz39Pro,20057,5.35,65.00,BOB,12.15,0.00,29/08/2025 12:36:29,7408741400,S-001,Banexcoin Bolivia
10446,"29/08/2025 12:37:03, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.89,22.99,BOB,12.16,0.00,29/08/2025 12:37:17,7408746640,S-001,Banexcoin Bolivia
10447,"29/08/2025 12:43:35, UTC -04:00",Completed,Sell,AnaRuiz59456,20077,5.43,66.00,BOB,12.16,0.00,29/08/2025 12:43:55,7408792040,S-001,Banexcoin Bolivia
10449,"29/08/2025 12:45:57, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,3.12,37.99,BOB,12.16,0.00,29/08/2025 12:46:13,7408806620,S-001,Banexcoin Bolivia
10450,"29/08/2025 12:47:06, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,3.12,37.99,BOB,12.17,0.00,29/08/2025 12:47:19,7408814210,S-001,Banexcoin Bolivia
10451,"29/08/2025 12:47:37, UTC -04:00",Completed,Sell,CarolinaVargas302025,20024,0.41,5.00,BOB,12.17,0.00,29/08/2025 12:47:53,253550270,S-001,Banexcoin Bolivia
10452,"29/08/2025 12:49:25, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,6.24,75.99,BOB,12.17,0.00,29/08/2025 12:49:57,7408830010,S-001,Banexcoin Bolivia
10453,"29/08/2025 12:50:04, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,6.24,75.99,BOB,12.17,0.00,29/08/2025 12:50:41,7408834250,S-001,Banexcoin Bolivia
10454,"29/08/2025 12:51:55, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,3.12,37.99,BOB,12.17,0.00,29/08/2025 12:52:09,7408845050,S-001,Banexcoin Bolivia
10456,"29/08/2025 12:54:20, UTC -04:00",Completed,Sell,BeatrizPerez91Ar,10023,3.21,39.00,BOB,12.16,0.00,29/08/2025 12:54:35,253553700,S-001,Banexcoin Bolivia
10457,"29/08/2025 12:55:37, UTC -04:00",Completed,Sell,BeatrizPerez91Ar,10023,2.47,30.00,BOB,12.16,0.00,29/08/2025 12:55:49,253554450,S-001,Banexcoin Bolivia
10458,"29/08/2025 12:57:11, UTC -04:00",Completed,Sell,SandraNavarro55Co,20166,2.47,30.00,BOB,12.16,0.00,29/08/2025 12:58:02,7408882420,S-001,Banexcoin Bolivia
10459,"29/08/2025 12:57:59, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,29.60,359.99,BOB,12.16,0.00,29/08/2025 12:58:14,7408884020,S-001,Banexcoin Bolivia
10465,"29/08/2025 13:21:13, UTC -04:00",Completed,Sell,OscarAlvarez88Bo,20097,5.35,65.00,BOB,12.15,0.00,29/08/2025 13:21:27,253566320,S-001,Banexcoin Bolivia
10467,"29/08/2025 13:30:21, UTC -04:00",Completed,Sell,FernandoGonzalez47Mx,10015,6.32,77.00,BOB,12.18,0.00,29/08/2025 13:30:55,7409075460,S-001,Banexcoin Bolivia
10468,"29/08/2025 13:41:36, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,5.25,64.00,BOB,12.18,0.00,29/08/2025 13:41:52,7409134830,S-001,Banexcoin Bolivia
10469,"29/08/2025 14:11:59, UTC -04:00",Completed,Sell,FranciscoRuiz31456,20078,4.94,60.00,BOB,12.15,0.00,29/08/2025 14:12:53,7409298740,S-001,Banexcoin Bolivia
10470,"29/08/2025 14:15:30, UTC -04:00",Completed,Sell,MonicaLopez15Bo,20041,3.37,41.00,BOB,12.15,0.00,29/08/2025 14:15:45,253590640,S-001,Banexcoin Bolivia
10476,"29/08/2025 15:24:47, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,12.10,147.00,BOB,12.15,0.00,29/08/2025 15:25:02,7409675650,S-001,Banexcoin Bolivia
10505,"29/08/2025 16:09:11, UTC -04:00",Completed,Sell,AndresGarcia95Bo,20013,9.20,112.00,BOB,12.17,0.00,29/08/2025 16:09:32,7409918580,S-001,Banexcoin Bolivia
10508,"29/08/2025 16:18:11, UTC -04:00",Completed,Sell,JoseSerrano68Co,20082,5.33,65.00,BOB,12.20,0.00,29/08/2025 16:18:27,7409989200,S-001,Banexcoin Bolivia
10512,"29/08/2025 16:38:16, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,3.27,40.00,BOB,12.23,0.00,29/08/2025 16:38:40,7410101820,S-001,Banexcoin Bolivia
10516,"29/08/2025 16:59:52, UTC -04:00",Completed,Sell,AlbertoFlores582024,20026,8.18,100.00,BOB,12.22,0.00,29/08/2025 17:00:17,7410221360,S-001,Banexcoin Bolivia
10517,"29/08/2025 17:30:25, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,3.27,40.00,BOB,12.23,0.00,29/08/2025 17:30:40,7410392730,S-001,Banexcoin Bolivia
10518,"29/08/2025 17:33:15, UTC -04:00",Completed,Sell,IsabelMunoz76Max,20141,1.80,22.00,BOB,12.23,0.00,29/08/2025 17:33:28,7410409170,S-001,Banexcoin Bolivia
10520,"29/08/2025 17:47:13, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,1.23,15.00,BOB,12.24,0.00,29/08/2025 17:47:27,7410495930,S-001,Banexcoin Bolivia
10526,"29/08/2025 18:09:28, UTC -04:00",Completed,Sell,GloriaDelgado30Pe,20135,8.14,100.00,BOB,12.29,0.00,29/08/2025 18:09:48,7410628100,S-001,Banexcoin Bolivia
10529,"29/08/2025 18:55:56, UTC -04:00",Completed,Sell,DianaSoto77Mx,20195,0.82,10.00,BOB,12.26,0.00,29/08/2025 18:56:20,7410901040,S-001,Banexcoin Bolivia
10532,"29/08/2025 19:17:21, UTC -04:00",Completed,Sell,AlbertoFlores582024,20026,6.93,85.00,BOB,12.27,0.00,29/08/2025 19:17:45,7411027430,S-001,Banexcoin Bolivia
10534,"29/08/2025 19:25:38, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,12.23,149.99,BOB,12.27,0.00,29/08/2025 19:25:52,7411075370,S-001,Banexcoin Bolivia
10536,"29/08/2025 19:38:22, UTC -04:00",Completed,Sell,VictorGutierrez65007,20118,5.63,69.00,BOB,12.26,0.00,29/08/2025 19:38:46,7411149270,S-001,Banexcoin Bolivia
10537,"29/08/2025 19:38:48, UTC -04:00",Completed,Sell,GloriaDelgado30Pe,20135,4.08,50.00,BOB,12.26,0.00,29/08/2025 19:39:02,7411150910,S-001,Banexcoin Bolivia
10543,"29/08/2025 20:09:08, UTC -04:00",Completed,Sell,AnaTorres85Ec,20180,0.41,5.00,BOB,12.26,0.00,29/08/2025 20:09:40,7411321910,S-001,Banexcoin Bolivia
10546,"29/08/2025 20:38:16, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,8.18,100.00,BOB,12.22,0.00,29/08/2025 20:38:35,7411470120,S-001,Banexcoin Bolivia
10547,"29/08/2025 20:50:21, UTC -04:00",Completed,Sell,JuanRodriguez90Max,20106,3.28,40.00,BOB,12.19,0.00,29/08/2025 20:50:36,253771220,S-001,Banexcoin Bolivia
10555,"29/08/2025 21:21:33, UTC -04:00",Completed,Sell,MiguelAlvarez302024,20006,16.39,200.00,BOB,12.20,0.00,29/08/2025 21:21:49,7411669080,S-001,Banexcoin Bolivia
10556,"29/08/2025 21:22:02, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,3.11,37.99,BOB,12.20,0.00,29/08/2025 21:22:15,7411671040,S-001,Banexcoin Bolivia
10557,"29/08/2025 21:28:48, UTC -04:00",Completed,Sell,CarolinaOrtega10Ec,20160,1.00,12.20,BOB,12.20,0.00,29/08/2025 21:29:10,253783640,S-001,Banexcoin Bolivia
10558,"29/08/2025 21:34:06, UTC -04:00",Completed,Sell,NataliaGonzalez56123,20088,5.49,67.00,BOB,12.21,0.00,29/08/2025 21:34:42,7411722260,S-001,Banexcoin Bolivia
10559,"29/08/2025 21:34:15, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,6.23,75.99,BOB,12.21,0.00,29/08/2025 21:34:30,7411721380,S-001,Banexcoin Bolivia
10560,"29/08/2025 21:37:17, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,12.29,149.99,BOB,12.21,0.00,29/08/2025 21:37:30,7411733380,S-001,Banexcoin Bolivia
10563,"29/08/2025 21:40:49, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,6.23,75.99,BOB,12.21,0.00,29/08/2025 21:41:02,7411748360,S-001,Banexcoin Bolivia
10564,"29/08/2025 21:42:24, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,12.29,149.99,BOB,12.21,0.00,29/08/2025 21:42:36,7411754760,S-001,Banexcoin Bolivia
10565,"29/08/2025 21:43:40, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,3.11,37.99,BOB,12.21,0.00,29/08/2025 21:43:54,7411759700,S-001,Banexcoin Bolivia
10566,"29/08/2025 21:48:06, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,3.11,37.99,BOB,12.21,0.00,29/08/2025 21:48:18,7411777760,S-001,Banexcoin Bolivia
10567,"29/08/2025 21:49:12, UTC -04:00",Completed,Sell,AlbertoFlores582024,20026,15.97,195.00,BOB,12.21,0.00,29/08/2025 21:49:32,7411782980,S-001,Banexcoin Bolivia
10569,"29/08/2025 21:52:03, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,12.28,149.99,BOB,12.21,0.00,29/08/2025 21:52:17,7411793770,S-001,Banexcoin Bolivia
10570,"29/08/2025 22:14:45, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,12.28,149.99,BOB,12.22,0.00,29/08/2025 22:14:58,7411874570,S-001,Banexcoin Bolivia
10571,"29/08/2025 22:45:28, UTC -04:00",Completed,Sell,GloriaDelgado30Pe,20135,5.65,69.00,BOB,12.21,0.00,29/08/2025 22:45:41,7411970680,S-001,Banexcoin Bolivia
10572,"29/08/2025 22:45:32, UTC -04:00",Completed,Sell,AlejandroRubio32Cl,20168,1.88,23.00,BOB,12.21,0.00,29/08/2025 22:47:01,7411973700,S-001,Banexcoin Bolivia
10573,"29/08/2025 23:17:21, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,0.57,7.00,BOB,12.22,0.00,29/08/2025 23:17:37,7412051930,S-001,Banexcoin Bolivia
10574,"30/08/2025 00:33:00, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,29.63,359.99,BOB,12.15,0.00,30/08/2025 00:33:14,7412164630,S-001,Banexcoin Bolivia
10575,"30/08/2025 00:41:55, UTC -04:00",Completed,Sell,LuisRomero75Mx,20044,1.65,20.00,BOB,12.15,0.00,30/08/2025 00:42:21,7412174620,S-001,Banexcoin Bolivia
10582,"30/08/2025 07:01:32, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,13.98,170.00,BOB,12.16,0.00,30/08/2025 07:01:50,253833920,S-001,Banexcoin Bolivia
10583,"30/08/2025 08:17:33, UTC -04:00",Completed,Sell,RosaMoreno87Mx,10005,299.95,"3,651.00",BOB,12.17,0.00,30/08/2025 08:18:06,7412552230,S-001,Banexcoin Bolivia
10587,"30/08/2025 09:54:24, UTC -04:00",Completed,Sell,EduardoCruz322025,20005,128.11,"1,560.00",BOB,12.18,0.00,30/08/2025 09:54:42,7412962980,S-001,Banexcoin Bolivia
10588,"30/08/2025 09:58:01, UTC -04:00",Completed,Sell,EduardoCruz322025,20005,167.56,"2,040.00",BOB,12.17,0.00,30/08/2025 09:58:17,7412981250,S-001,Banexcoin Bolivia
10589,"30/08/2025 10:07:15, UTC -04:00",Completed,Sell,MartaGarcia74123,20010,8.21,100.00,BOB,12.17,0.00,30/08/2025 10:07:43,7413033810,S-001,Banexcoin Bolivia
10590,"30/08/2025 10:30:57, UTC -04:00",Completed,Sell,MariaMolina702024,20110,8.00,97.00,BOB,12.13,0.00,30/08/2025 10:31:30,7413169700,S-001,Banexcoin Bolivia
10595,"30/08/2025 10:50:56, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,17.74,215.00,BOB,12.12,0.00,30/08/2025 10:51:11,7413285360,S-001,Banexcoin Bolivia
10596,"30/08/2025 11:08:49, UTC -04:00",Completed,Sell,DianaSoto77Mx,20195,2.31,28.00,BOB,12.14,0.00,30/08/2025 11:09:04,7413395320,S-001,Banexcoin Bolivia
10603,"30/08/2025 11:56:26, UTC -04:00",Completed,Sell,MariaMolina702024,20110,12.38,150.00,BOB,12.12,0.00,30/08/2025 11:57:08,7413701420,S-001,Banexcoin Bolivia
10604,"30/08/2025 12:00:43, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,0.66,8.00,BOB,12.12,0.00,30/08/2025 12:01:16,7413728570,S-001,Banexcoin Bolivia
